0,0,-200,-200,0.0001,15,0,0,0,-200,-250,0.0001,20,0,0,0,-200,-300,0.0001,20,0
0.0707106781186548,0.0707106781186548,-199.25000000375,-199.999925,0.0393699081698724,5,4.99992500000012,0.0707106781186548,0.0707106781186548,-199.000000005,-249.9999,0.0393699081698724,5,6.24990000000017,0.0707106781186548,0.0707106781186548,-199.000000005,-299.9999,0.0393699081698724,5,7.49990000000017
0.14142135623731,0.14142135623731,-199.000193727434,-199.990085065384,0.0786398163397448,5,10.1068404228641,0.14142135623731,0.14142135623731,-198.750193728684,-249.990060065384,0.0786398163397448,5,12.6351445115849,0.14142135623731,0.14142135623731,-198.750193728684,-299.990060065384,0.0786398163397448,5,15.1628934268301
0.212132034355964,0.212132034355964,-198.750966356724,-199.970445368616,0.0393699081698724,5,15.3195264549896,0.212132034355964,0.212132034355964,-198.500966357975,-249.970420368616,0.0393699081698724,5,19.1519479485749,0.212132034355964,0.212132034355964,-198.500966357975,-299.970420368616,0.0393699081698724,5,22.9810822648809
0.282842712474619,0.282842712474619,-198.501160080409,-199.960605434,0.000100000000000003,5,20.655955307634,0.282842712474619,0.282842712474619,-198.251160081659,-249.960580434,0.000100000000000003,5,25.8153710545105,0.282842712474619,0.282842712474619,-198.251160081659,-299.960580434,0.000100000000000003,5,30.9648876795538
0.353553390593274,0.353553390593274,-198.251160081659,-199.960580434,-0.0391699081698724,5,26.1151374979487,0.353553390593274,0.353553390593274,-198.001160082909,-249.960555434,-0.0391699081698724,5,32.6211621013243,0.353553390593274,0.353553390593274,-198.001160082909,-299.960555434,-0.0391699081698724,5,39.1049263637326
0.424264068711929,0.424264068711929,-198.001351842352,-199.970370407165,-0.0784398163397448,5,31.695702477816,0.424264068711929,0.424264068711929,-197.751351843602,-249.970345407165,-0.0784398163397448,5,39.5643319619771,0.424264068711929,0.424264068711929,-197.751351843602,-299.970345407165,-0.0784398163397448,5,47.3906056338128
0.494974746830583,0.494974746830583,-197.752120548688,-199.989960258065,-0.117709724509617,5,37.3958792688311,0.494974746830583,0.494974746830583,-197.502120549938,-249.989935258065,-0.117709724509617,5,46.6391400082077,0.494974746830583,0.494974746830583,-197.502120549938,-299.989935258065,-0.117709724509617,5,55.8101469462755
0.565685424949238,0.565685424949238,-197.503850497255,-200.019319780571,-0.100746194897007,5,43.2134787339516,0.565685424949238,0.565685424949238,-197.253850498505,-250.019294780571,-0.15697963267949,5,53.839087594736,0.565685424949238,0.565685424949238,-197.253850498505,-300.019294780571,-0.15697963267949,5,64.3506296824551
0.636396103067893,0.636396103067893,-197.255118148984,-200.044463744525,-0.14001610306688,5,49.1318747989534,0.636396103067893,0.636396103067893,-197.00692450373,-250.058378704427,-0.196249540849362,5,61.1569200122119,0.636396103067893,0.636396103067893,-197.00692450373,-300.058378704428,-0.196249540849362,5,72.9980560272877
